日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-05-20,0.951,0.94,0.956,0.935,2730108,258151389.0,2.2,-1.36,-0.013,11.21
2020-05-21,0.947,0.923,0.95,0.919,2619562,244280242.0,3.3,-1.81,-0.017,10.75
2020-05-22,0.922,0.9,0.925,0.892,3213211,291043280.0,3.58,-2.49,-0.023,13.19
2020-05-25,0.893,0.88,0.894,0.873,3254995,287000784.0,2.33,-2.22,-0.02,13.36
2020-05-26,0.884,0.909,0.909,0.884,3256400,293085296.0,2.84,3.3,0.029,13.37
2020-05-27,0.908,0.891,0.909,0.888,2040849,182544729.0,2.31,-1.98,-0.018,8.38
2020-05-28,0.888,0.882,0.893,0.864,3683022,323076176.0,3.25,-1.01,-0.009,15.12
2020-05-29,0.875,0.879,0.889,0.872,2087721,183934371.0,1.93,-0.34,-0.003,8.57
2020-06-01,0.89,0.935,0.939,0.89,5527501,509065216.0,5.57,6.37,0.056,22.69
2020-06-02,0.939,0.942,0.95,0.933,3003571,282842336.0,1.82,0.75,0.007,12.33
2020-06-03,0.947,0.955,0.973,0.936,4224822,403899856.0,3.93,1.38,0.013,17.34
2020-06-04,0.956,0.947,0.962,0.944,1945709,185223641.0,1.88,-0.84,-0.008,7.99
2020-06-05,0.952,0.958,0.962,0.947,2161590,206563226.0,1.58,1.16,0.011,8.87
2020-06-08,0.973,0.963,0.988,0.96,3033998,296161376.0,2.92,0.52,0.005,12.45
2020-06-09,0.965,0.966,0.971,0.956,1910202,184229513.0,1.56,0.31,0.003,7.84
2020-06-10,0.968,0.975,0.978,0.963,2700096,262266570.0,1.55,0.93,0.009,11.08
2020-06-11,0.973,0.969,0.99,0.964,2702990,264191064.0,2.67,-0.62,-0.006,11.1
2020-06-12,0.947,0.96,0.968,0.942,2548877,243484634.0,2.68,-0.93,-0.009,10.46
2020-06-15,0.951,0.942,0.96,0.942,2077583,197144152.0,1.88,-1.88,-0.018,8.53
2020-06-16,0.955,0.972,0.972,0.955,2706471,261464485.0,1.8,3.18,0.03,11.11
2020-06-17,0.976,0.974,0.979,0.966,1713006,166388813.0,1.34,0.21,0.002,7.03
2020-06-18,0.973,1.007,1.012,0.968,5726735,571118960.0,4.52,3.39,0.033,23.51
2020-06-19,1.01,1.015,1.024,1.005,3023694,307390864.0,1.89,0.79,0.008,12.41
2020-06-22,1.016,1.029,1.035,1.016,2686430,276031904.0,1.87,1.38,0.014,11.03
2020-06-23,1.028,1.028,1.03,1.012,1981206,202310811.0,1.75,-0.1,-0.001,8.13
2020-06-24,1.028,1.037,1.04,1.026,2527082,261266400.0,1.36,0.88,0.009,10.37
2020-06-29,1.032,1.022,1.037,1.015,2040755,209127627.0,2.12,-1.45,-0.015,8.38
2020-06-30,1.032,1.061,1.066,1.032,3129580,329584080.0,3.33,3.82,0.039,12.85
2020-07-01,1.065,1.063,1.07,1.041,2171232,229991624.0,2.73,0.19,0.002,8.91
2020-07-02,1.057,1.068,1.073,1.05,2483047,264042821.0,2.16,0.47,0.005,10.19
2020-07-03,1.07,1.077,1.078,1.048,2518994,268151206.0,2.81,0.84,0.009,10.34
2020-07-06,1.09,1.135,1.15,1.081,4405802,490432080.0,6.41,5.39,0.058,18.09
2020-07-07,1.154,1.15,1.189,1.132,4305849,500361024.0,5.02,1.32,0.015,17.68
2020-07-08,1.146,1.173,1.175,1.136,3086823,357905056.0,3.39,2.0,0.023,12.67
2020-07-09,1.173,1.205,1.215,1.166,3200972,382766992.0,4.18,2.73,0.032,13.14
2020-07-10,1.197,1.189,1.212,1.18,2689308,321184992.0,2.66,-1.33,-0.016,11.04
2020-07-13,1.189,1.239,1.239,1.189,2545955,309458896.0,4.21,4.21,0.05,10.45
2020-07-14,1.24,1.216,1.241,1.185,3490916,424286384.0,4.52,-1.86,-0.023,14.33
2020-07-15,1.212,1.155,1.225,1.151,3473567,409729584.0,6.09,-5.02,-0.061,14.26
2020-07-16,1.155,1.079,1.166,1.071,4449437,498973680.0,8.23,-6.58,-0.076,18.27
2020-07-17,1.078,1.09,1.109,1.069,3364756,366374304.0,3.71,1.02,0.011,13.81
2020-07-20,1.11,1.115,1.118,1.082,2951822,325203168.0,3.3,2.29,0.025,12.12
2020-07-21,1.115,1.119,1.128,1.101,2330468,259588764.0,2.42,0.36,0.004,9.57
2020-07-22,1.117,1.13,1.148,1.11,2845460,322364048.0,3.4,0.98,0.011,11.68
2020-07-23,1.117,1.115,1.125,1.085,2979004,330264368.0,3.54,-1.33,-0.015,12.23
2020-07-24,1.103,1.049,1.111,1.041,3259022,350923088.0,6.28,-5.92,-0.066,13.38
2020-07-27,1.049,1.048,1.064,1.038,1755100,184450402.0,2.48,-0.1,-0.001,7.2
2020-07-28,1.061,1.07,1.073,1.057,2593292,276244368.0,1.53,2.1,0.022,10.65
2020-07-29,1.067,1.11,1.11,1.063,2165529,236233997.0,4.39,3.74,0.04,8.89
2020-07-30,1.113,1.098,1.116,1.093,1524764,168005352.0,2.07,-1.08,-0.012,6.26
2020-07-31,1.1,1.126,1.139,1.1,2944138,331292960.0,3.55,2.55,0.028,12.09
2020-08-03,1.139,1.152,1.153,1.132,2167832,248187605.0,1.87,2.31,0.026,8.9
2020-08-04,1.152,1.131,1.155,1.123,1754746,199653677.0,2.78,-1.82,-0.021,7.2
2020-08-05,1.157,1.139,1.162,1.125,1785109,203347837.0,3.27,0.71,0.008,7.33
2020-08-06,1.136,1.128,1.136,1.113,1687825,189739688.0,2.02,-0.97,-0.011,6.93
2020-08-07,1.125,1.097,1.13,1.079,2368472,261413839.0,4.52,-2.75,-0.031,9.72
2020-08-10,1.087,1.087,1.095,1.066,2269575,244439643.0,2.64,-0.91,-0.01,9.32
2020-08-11,1.086,1.07,1.102,1.069,1556112,169387780.0,3.04,-1.56,-0.017,6.39
2020-08-12,1.066,1.082,1.084,1.041,2594918,274872624.0,4.02,1.12,0.012,10.65
2020-08-13,1.082,1.072,1.086,1.069,1324241,142444359.0,1.57,-0.92,-0.01,5.44
2020-08-14,1.072,1.091,1.094,1.067,1786062,193619261.0,2.52,1.77,0.019,7.33
2020-08-17,1.094,1.112,1.112,1.084,1841961,202761276.0,2.57,1.92,0.021,7.56
2020-08-18,1.11,1.096,1.112,1.091,2110635,231943497.0,1.89,-1.44,-0.016,8.66
2020-08-19,1.091,1.063,1.092,1.061,2074973,222927577.0,2.83,-3.01,-0.033,8.52
2020-08-20,1.059,1.064,1.073,1.05,1825395,194199783.0,2.16,0.09,0.001,7.49
2020-08-21,1.075,1.079,1.095,1.07,2077171,225210782.0,2.35,1.41,0.015,8.53
2020-08-24,1.086,1.104,1.11,1.073,2517901,276146288.0,3.43,2.32,0.025,10.34
2020-08-25,1.107,1.1,1.118,1.097,1897757,209970516.0,1.9,-0.36,-0.004,7.79
2020-08-26,1.097,1.073,1.101,1.069,1767122,191037659.0,2.91,-2.45,-0.027,7.25
2020-08-27,1.074,1.081,1.085,1.063,1287027,138138130.0,2.05,0.75,0.008,5.28
2020-08-28,1.077,1.089,1.089,1.065,1418979,152638853.0,2.22,0.74,0.008,5.83
2020-08-31,1.09,1.083,1.103,1.082,1281835,140267138.0,1.93,-0.55,-0.006,5.26
2020-09-01,1.079,1.089,1.091,1.065,1594232,171817527.0,2.4,0.55,0.006,6.54
2020-09-02,1.089,1.094,1.101,1.084,1522941,166666425.0,1.56,0.46,0.005,6.25
2020-09-03,1.088,1.074,1.088,1.071,1194684,128674899.0,1.55,-1.83,-0.02,4.9
2020-09-04,1.053,1.076,1.078,1.049,1107250,118040615.0,2.7,0.19,0.002,4.55
2020-09-07,1.074,1.041,1.079,1.036,2130964,225011859.0,4.0,-3.25,-0.035,8.75
2020-09-08,1.043,1.033,1.044,1.019,1656894,170823300.0,2.4,-0.77,-0.008,6.8
2020-09-09,1.018,0.997,1.018,0.99,2402166,241296312.0,2.71,-3.48,-0.036,9.86
2020-09-10,1.006,0.98,1.011,0.975,1743496,173404268.0,3.61,-1.71,-0.017,7.16
2020-09-11,0.98,1.009,1.01,0.977,1434823,142687201.0,3.37,2.96,0.029,5.89
2020-09-14,1.014,1.019,1.029,1.01,1194267,121681845.0,1.88,0.99,0.01,4.9
2020-09-15,1.019,1.017,1.023,1.006,863437,87500183.0,1.67,-0.2,-0.002,3.54
2020-09-16,1.016,1.006,1.02,1.001,911349,91944378.0,1.87,-1.08,-0.011,3.74
2020-09-17,1.003,1.014,1.026,0.996,1264059,127648114.0,2.98,0.8,0.008,5.19
2020-09-18,1.014,1.029,1.03,1.013,1187817,121591942.0,1.68,1.48,0.015,4.88
2020-09-21,1.031,1.025,1.037,1.023,1019012,104987948.0,1.36,-0.39,-0.004,4.18
2020-09-22,1.019,1.018,1.033,1.014,776599,79619140.0,1.85,-0.68,-0.007,3.19
2020-09-23,1.02,1.024,1.029,1.014,626804,64111077.0,1.47,0.59,0.006,2.57
2020-09-24,1.014,0.997,1.016,0.995,1184656,118985441.0,2.05,-2.64,-0.027,4.86
2020-09-25,1.004,0.994,1.005,0.99,709415,70645776.0,1.5,-0.3,-0.003,2.91
2020-09-28,0.994,0.993,1.002,0.992,574656,57256860.0,1.01,-0.1,-0.001,2.36
2020-09-29,0.996,1.001,1.006,0.995,772919,77448512.0,1.11,0.81,0.008,3.17
2020-09-30,1.003,1.001,1.009,0.996,651103,65266638.0,1.3,0.0,0.0,2.67
2020-10-09,1.019,1.041,1.043,1.019,1706019,176373172.0,2.4,4.0,0.04,7.0
2020-10-12,1.049,1.062,1.062,1.044,1201951,126639005.0,1.73,2.02,0.021,4.93
2020-10-13,1.062,1.059,1.069,1.049,978009,103601986.0,1.88,-0.28,-0.003,4.01
2020-10-14,1.053,1.037,1.053,1.036,958071,99624403.0,1.61,-2.08,-0.022,3.93
2020-10-15,1.036,1.033,1.045,1.031,670147,69418142.0,1.35,-0.39,-0.004,2.75
2020-10-16,1.033,1.022,1.035,1.015,1069752,109423849.0,1.94,-1.06,-0.011,4.39
2020-10-19,1.035,1.021,1.043,1.02,974286,100625422.0,2.25,-0.1,-0.001,4.0
2020-10-20,1.021,1.033,1.033,1.013,796950,81529132.0,1.96,1.18,0.012,3.27
2020-10-21,1.034,1.013,1.034,1.005,1310213,132731970.0,2.81,-1.94,-0.02,5.38
2020-10-22,1.008,1.008,1.012,0.999,1007521,101288123.0,1.28,-0.49,-0.005,4.14
2020-10-23,1.009,0.994,1.017,0.991,1440722,144157449.0,2.58,-1.39,-0.014,5.91
2020-10-26,0.99,0.998,1.005,0.979,991880,98548992.0,2.62,0.4,0.004,4.07
2020-10-27,0.995,1.004,1.006,0.993,815571,81586205.0,1.3,0.6,0.006,3.35
2020-10-28,1.004,1.02,1.025,0.994,1651296,167245583.0,3.09,1.59,0.016,6.78
2020-10-29,1.006,1.011,1.013,1.002,901330,90860621.0,1.08,-0.88,-0.009,3.7
2020-10-30,1.013,0.987,1.016,0.985,2076429,207298681.0,3.07,-2.37,-0.024,8.52
2020-11-02,0.988,0.998,1.001,0.982,1047022,103610724.0,1.93,1.11,0.011,4.3
2020-11-03,0.999,1.012,1.016,0.997,1385164,139646384.0,1.9,1.4,0.014,5.69
2020-11-04,1.012,1.011,1.018,1.006,1202087,121741462.0,1.19,-0.1,-0.001,4.93
2020-11-05,1.024,1.052,1.052,1.016,3460646,359291424.0,3.56,4.06,0.041,14.21
2020-11-06,1.055,1.056,1.06,1.043,2182693,229597149.0,1.62,0.38,0.004,8.96
2020-11-09,1.071,1.092,1.114,1.071,3724293,407591184.0,4.07,3.41,0.036,15.29
2020-11-10,1.088,1.069,1.088,1.063,2021506,216772706.0,2.29,-2.11,-0.023,8.3
2020-11-11,1.066,1.036,1.068,1.035,1709477,179014202.0,3.09,-3.09,-0.033,7.02
2020-11-12,1.04,1.041,1.049,1.036,1048588,109295545.0,1.25,0.48,0.005,4.3
2020-11-13,1.033,1.04,1.044,1.028,1115649,115497869.0,1.54,-0.1,-0.001,4.58
2020-11-16,1.042,1.021,1.042,1.016,1869929,191163413.0,2.5,-1.83,-0.019,7.68
2020-11-17,1.019,1.024,1.025,0.994,3165402,318021408.0,3.04,0.29,0.003,12.99
2020-11-18,1.018,1.021,1.027,1.015,1205798,123158153.0,1.17,-0.29,-0.003,4.95
2020-11-19,1.017,1.025,1.031,1.009,1149142,117614822.0,2.15,0.39,0.004,4.72
2020-11-20,1.025,1.024,1.034,1.019,1031234,105626840.0,1.46,-0.1,-0.001,4.23
2020-11-23,1.024,1.019,1.025,1.011,1591746,162021649.0,1.37,-0.49,-0.005,6.53
2020-11-24,1.018,1.018,1.024,1.01,1668198,169674177.0,1.37,-0.1,-0.001,6.85
2020-11-25,1.021,1.009,1.021,1.006,1778331,180045822.0,1.47,-0.88,-0.009,7.3
2020-11-26,1.008,1.002,1.011,0.996,1886708,189022907.0,1.49,-0.69,-0.007,7.75
2020-11-27,1.002,1.007,1.01,0.995,1549374,155238135.0,1.5,0.5,0.005,6.36
2020-11-30,1.008,1.012,1.021,1.001,1913687,193989906.0,1.99,0.5,0.005,7.86
2020-12-01,1.009,1.024,1.026,1.008,1808271,184437907.0,1.78,1.19,0.012,7.42
2020-12-02,1.025,1.028,1.034,1.019,1541566,158174817.0,1.46,0.39,0.004,6.33
2020-12-03,1.024,1.021,1.031,1.018,1230390,125871005.0,1.26,-0.68,-0.007,5.05
2020-12-04,1.02,1.027,1.028,1.017,1058113,108293215.0,1.08,0.59,0.006,4.34
2020-12-07,1.029,1.025,1.037,1.024,1014597,104465487.0,1.27,-0.19,-0.002,4.17
2020-12-08,1.026,1.023,1.029,1.021,661205,67708070.0,0.78,-0.2,-0.002,2.71
2020-12-09,1.024,1.012,1.034,1.01,1208824,123856052.0,2.35,-1.08,-0.011,4.96
2020-12-10,1.01,1.007,1.014,0.998,1113213,111787917.0,1.58,-0.49,-0.005,4.57
2020-12-11,1.007,0.985,1.008,0.976,3462008,342724880.0,3.18,-2.18,-0.022,14.21
2020-12-14,0.986,0.981,0.988,0.975,1494045,146227104.0,1.32,-0.41,-0.004,6.13
2020-12-15,0.981,0.983,0.984,0.975,1149565,112711322.0,0.92,0.2,0.002,4.72
2020-12-16,0.983,0.977,0.99,0.975,1199260,117645945.0,1.53,-0.61,-0.006,4.92
2020-12-17,0.976,0.98,0.98,0.962,1359588,132139237.0,1.84,0.31,0.003,5.58
2020-12-18,0.982,0.968,0.985,0.967,1455826,141574284.0,1.84,-1.22,-0.012,5.98
2020-12-21,0.967,0.978,0.98,0.96,1435181,139502543.0,2.07,1.03,0.01,5.89
2020-12-22,0.972,0.959,0.976,0.959,1508613,145897132.0,1.74,-1.94,-0.019,6.19
2020-12-23,0.963,0.975,0.976,0.96,1434291,138971809.0,1.67,1.67,0.016,5.89
2020-12-24,0.975,0.965,0.98,0.965,1135024,110334552.0,1.54,-1.03,-0.01,4.66
2020-12-25,0.966,0.965,0.972,0.96,1148040,110875082.0,1.24,0.0,0.0,4.71
2020-12-28,0.965,0.949,0.965,0.947,1314859,125383475.0,1.87,-1.66,-0.016,5.4
2020-12-29,0.95,0.975,0.983,0.95,2314474,224892315.0,3.48,2.74,0.026,9.5
2020-12-30,0.973,0.975,0.975,0.96,1370705,132562653.0,1.54,0.0,0.0,5.63
2020-12-31,0.976,0.984,0.988,0.971,1914579,187523401.0,1.74,0.92,0.009,7.86
2021-01-04,0.98,0.996,0.997,0.978,2146279,212006896.0,1.93,1.22,0.012,8.81
2021-01-05,0.992,1.029,1.032,0.987,3888273,393822576.0,4.52,3.31,0.033,15.96
2021-01-06,1.03,1.011,1.033,1.006,1870500,190580409.0,2.62,-1.75,-0.018,7.68
2021-01-07,1.01,1.007,1.014,0.997,2005220,201367503.0,1.68,-0.4,-0.004,8.23
2021-01-08,1.01,1.025,1.03,1.01,2455965,250958352.0,1.99,1.79,0.018,10.08
2021-01-11,1.03,1.041,1.054,1.028,3120307,325764896.0,2.54,1.56,0.016,12.81
2021-01-12,1.038,1.052,1.053,1.025,1896812,197711441.0,2.69,1.06,0.011,7.79
2021-01-13,1.055,1.07,1.078,1.055,2683952,285982224.0,2.19,1.71,0.018,11.02
2021-01-14,1.069,1.067,1.089,1.053,2077508,223583185.0,3.36,-0.28,-0.003,8.53
2021-01-15,1.061,1.041,1.066,1.03,1510170,158262500.0,3.37,-2.44,-0.026,6.2
2021-01-18,1.041,1.079,1.087,1.038,2202140,235731717.0,4.71,3.65,0.038,9.04
2021-01-19,1.077,1.055,1.079,1.053,1375000,146519578.0,2.41,-2.22,-0.024,5.64
2021-01-20,1.056,1.058,1.064,1.048,896211,94636641.0,1.52,0.28,0.003,3.68
2021-01-21,1.063,1.059,1.067,1.05,1180947,125096771.0,1.61,0.09,0.001,4.85
2021-01-22,1.059,1.037,1.062,1.025,1757779,182354550.0,3.49,-2.08,-0.022,7.22
2021-01-25,1.025,1.019,1.032,1.004,1890428,191963959.0,2.7,-1.74,-0.018,7.76
2021-01-26,1.02,0.995,1.023,0.992,2231990,223835826.0,3.04,-2.36,-0.024,9.16
2021-01-27,0.995,0.999,1.003,0.985,1277735,127040262.0,1.81,0.4,0.004,5.25
2021-01-28,0.99,0.957,0.994,0.955,3413275,330905200.0,3.9,-4.2,-0.042,14.01
2021-01-29,0.965,0.951,0.969,0.94,1889432,180243627.0,3.03,-0.63,-0.006,7.76
2021-02-01,0.953,0.955,0.959,0.945,1157100,110257596.0,1.47,0.42,0.004,4.75
2021-02-02,0.957,0.963,0.964,0.948,1273600,121832686.0,1.68,0.84,0.008,5.23
2021-02-03,0.963,0.939,0.963,0.939,1636587,155429259.0,2.49,-2.49,-0.024,6.72
2021-02-04,0.935,0.925,0.936,0.902,2243974,205685811.0,3.62,-1.49,-0.014,9.21
2021-02-05,0.922,0.909,0.932,0.908,1062657,97780682.0,2.59,-1.73,-0.016,4.36
2021-02-08,0.911,0.91,0.921,0.908,1236096,112892629.0,1.43,0.11,0.001,5.07
2021-02-09,0.912,0.931,0.932,0.905,1506711,139216020.0,2.97,2.31,0.021,6.19
2021-02-10,0.931,0.953,0.953,0.926,1561303,147272627.0,2.9,2.36,0.022,6.41
2021-02-18,0.96,0.954,0.969,0.951,1522485,145819188.0,1.89,0.1,0.001,6.25
2021-02-19,0.951,0.961,0.962,0.939,1475746,140026143.0,2.41,0.73,0.007,6.06
2021-02-22,0.96,0.941,0.962,0.941,1753309,166993699.0,2.19,-2.08,-0.02,7.2
2021-02-23,0.941,0.937,0.947,0.93,1236032,115963156.0,1.81,-0.43,-0.004,5.07
2021-02-24,0.936,0.939,0.954,0.927,1724809,162740063.0,2.88,0.21,0.002,7.08
2021-02-25,0.939,0.934,0.944,0.928,1122795,104984587.0,1.7,-0.53,-0.005,4.61
2021-02-26,0.925,0.924,0.933,0.916,1253970,115830431.0,1.82,-1.07,-0.01,5.15
2021-03-01,0.929,0.948,0.948,0.927,1401757,131560001.0,2.27,2.6,0.024,5.75
2021-03-02,0.949,0.952,0.961,0.944,1538861,146688368.0,1.79,0.42,0.004,6.32
2021-03-03,0.95,0.957,0.958,0.943,959581,91173956.0,1.58,0.53,0.005,3.94
2021-03-04,0.952,0.923,0.952,0.92,2072443,193252814.0,3.34,-3.55,-0.034,8.51
2021-03-05,0.916,0.932,0.938,0.912,1443894,133867049.0,2.82,0.98,0.009,5.93
2021-03-08,0.934,0.909,0.944,0.907,1944967,179753862.0,3.97,-2.47,-0.023,7.98
2021-03-09,0.908,0.874,0.909,0.862,1844929,163661805.0,5.17,-3.85,-0.035,7.57
2021-03-10,0.885,0.866,0.89,0.866,1310563,114699828.0,2.75,-0.92,-0.008,5.38
2021-03-11,0.869,0.876,0.878,0.852,1624256,140437565.0,3.0,1.15,0.01,6.67
2021-03-12,0.879,0.86,0.879,0.854,1463569,125967974.0,2.85,-1.83,-0.016,6.01
2021-03-15,0.855,0.826,0.856,0.818,2632711,219123550.0,4.42,-3.95,-0.034,10.81
2021-03-16,0.828,0.819,0.833,0.81,1590587,130521411.0,2.78,-0.85,-0.007,6.53
2021-03-17,0.82,0.832,0.834,0.814,1644267,136121099.0,2.44,1.59,0.013,6.75
2021-03-18,0.83,0.829,0.835,0.824,1079553,89397796.0,1.32,-0.36,-0.003,4.43
2021-03-19,0.822,0.809,0.825,0.809,1747479,142467111.0,1.93,-2.41,-0.02,7.17
2021-03-22,0.812,0.82,0.821,0.808,1110301,90672123.0,1.61,1.36,0.011,4.56
2021-03-23,0.822,0.815,0.828,0.812,1185766,97041894.0,1.95,-0.61,-0.005,4.87
2021-03-24,0.815,0.799,0.815,0.798,1892570,151926563.0,2.09,-1.96,-0.016,7.77
2021-03-25,0.796,0.804,0.808,0.794,959041,77047412.0,1.75,0.63,0.005,3.94
2021-03-26,0.808,0.821,0.824,0.807,1704806,139077417.0,2.11,2.11,0.017,7.0
2021-03-29,0.823,0.818,0.827,0.816,918932,75485059.0,1.34,-0.37,-0.003,3.77
2021-03-30,0.818,0.821,0.824,0.814,777361,63781695.0,1.22,0.37,0.003,3.19
2021-03-31,0.82,0.822,0.822,0.814,674067,55146533.0,0.97,0.12,0.001,2.77
2021-04-01,0.823,0.835,0.837,0.822,1497595,124554072.0,1.82,1.58,0.013,6.15
2021-04-02,0.838,0.852,0.854,0.835,1458361,123771904.0,2.28,2.04,0.017,5.99
2021-04-06,0.855,0.851,0.858,0.847,706184,60095050.0,1.29,-0.12,-0.001,2.9
2021-04-07,0.851,0.846,0.853,0.837,744008,62651476.0,1.88,-0.59,-0.005,3.05
2021-04-08,0.844,0.847,0.854,0.841,785834,66799065.0,1.54,0.12,0.001,3.23
2021-04-09,0.848,0.842,0.853,0.841,745109,63102041.0,1.42,-0.59,-0.005,3.06
2021-04-12,0.842,0.832,0.853,0.828,792359,66697069.0,2.97,-1.19,-0.01,3.25
2021-04-13,0.833,0.833,0.844,0.828,688844,57580337.0,1.92,0.12,0.001,2.83
2021-04-14,0.832,0.842,0.844,0.832,635140,53379872.0,1.44,1.08,0.009,2.61
2021-04-15,0.842,0.834,0.843,0.829,747258,62300598.0,1.66,-0.95,-0.008,3.07
2021-04-16,0.835,0.837,0.839,0.826,831353,69245859.0,1.56,0.36,0.003,3.41
2021-04-19,0.837,0.868,0.868,0.835,2089796,179100533.0,3.94,3.7,0.031,8.58
